neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,instant_bookable,bedrooms,bed_type,beds,price,cleaning_fee,availability_365,guests_included,extra_people,security_deposit,minimum_nights,cancellation_policy,breakfast,high_end_electronics,smoke_detector,pets_allowed,secure,washing_machine,heating,Hot_Tub,hair_dryer,hangers,elevator,fire_extinguisher,free_parking,gym,tv,kitchen,workspace,room_key,pool,wheelchair_access,internet,firstAid_kit,log_price
Roxbury,Other,Private room,2,1.0,f,1.0,Real Bed,2.0,100.0,0,364,1,0,0,2,flexible,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.61512051684126
Roxbury,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,195.0,70,325,2,10,0,3,strict,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.278114659230517
Roxbury,Apartment,Entire home/apt,6,1.0,f,2.0,Real Bed,2.0,275.0,125,336,1,0,500,2,strict,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.62040086571715
Roxbury,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,1400.0,0,0,1,0,0,1,flexible,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.244941546337007
Roxbury,Apartment,Entire home/apt,5,1.0,f,2.0,Real Bed,2.0,225.0,0,28,1,0,0,1,moderate,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.420534999272286
Roxbury,Apartment,Entire home/apt,4,1.0,f,0.0,Pull-out Sofa,1.0,109.0,0,138,1,20,0,2,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.700480365792417
Roxbury,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,85.0,0,249,1,30,0,3,strict,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.454347296253507
Roxbury,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,75.0,0,251,1,30,0,4,strict,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.330733340286331
Roxbury,House,Private room,2,1.0,f,1.0,Real Bed,1.0,75.0,25,361,1,45,0,5,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.330733340286331
Roxbury,House,Private room,1,2.0,f,1.0,Futon,1.0,65.0,25,217,1,20,0,7,flexible,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.189654742026425
Roxbury,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,167.0,100,328,1,0,500,2,strict,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.123963979403259
Roxbury,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,159.0,0,329,2,20,0,2,moderate,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.075173815233827
Roxbury,Apartment,Entire home/apt,2,1.0,t,0.0,Real Bed,1.0,190.0,85,353,1,0,0,2,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.25227342804663
Roxbury,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,95.0,30,280,2,0,0,1,flexible,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.564348191467836
Roxbury,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,65.0,50,328,1,25,300,1,moderate,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.189654742026425
Roxbury,House,Private room,2,2.0,t,1.0,Real Bed,2.0,99.0,0,352,1,0,0,1,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.605170185988092
Roxbury,Apartment,Entire home/apt,4,1.0,t,2.0,Real Bed,2.0,148.0,75,0,1,0,100,2,flexible,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.003946305945459
Roxbury,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,135.0,25,30,1,30,350,2,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.912654885736052
Roxbury,Other,Entire home/apt,2,1.0,f,1.0,Real Bed,2.0,100.0,0,267,1,30,0,1,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.61512051684126
Roxbury,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,65.0,50,318,1,25,300,3,moderate,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.189654742026425
Roxbury,Other,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,140.0,0,0,1,0,0,1,flexible,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.948759890378168
Roxbury,Apartment,Entire home/apt,14,2.0,t,3.0,Real Bed,9.0,536.0,125,337,12,15,0,1,flexible,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,6.285998094508865
Roxbury,House,Private room,2,2.0,t,1.0,Real Bed,1.0,99.0,0,335,1,0,0,1,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.605170185988092
Roxbury,Apartment,Entire home/apt,2,1.0,t,1.0,Real Bed,1.0,135.0,40,28,2,50,0,1,strict,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.912654885736052
Roxbury,House,Private room,4,1.0,f,1.0,Real Bed,2.0,89.0,9,165,1,19,0,1,moderate,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.499809670330265
Roxbury,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,100.0,0,364,1,80,0,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.61512051684126
Roxbury,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,75.0,0,250,1,15,0,2,strict,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.330733340286331
Roxbury,Apartment,Private room,2,0.0,f,1.0,Real Bed,1.0,90.0,0,248,1,30,0,2,strict,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.51085950651685
Roxbury,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,94.0,20,0,1,0,0,2,strict,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.553876891600541
Roxbury,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,125.0,50,294,1,0,300,2,moderate,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.836281906951478
Roxbury,Other,Private room,2,1.0,t,1.0,Real Bed,1.0,60.0,15,364,1,20,0,1,strict,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.110873864173311
Roxbury,House,Private room,2,2.0,t,1.0,Real Bed,2.0,99.0,10,353,1,0,0,1,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.605170185988092
Roxbury,Apartment,Entire home/apt,4,1.0,t,0.0,Futon,2.0,100.0,15,322,1,22,0,1,moderate,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.61512051684126
Roxbury,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,92.0,0,280,1,0,0,1,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.532599493153256
Roxbury,Apartment,Entire home/apt,4,1.0,t,1.0,Real Bed,1.0,100.0,30,227,4,25,0,2,moderate,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.61512051684126
Roxbury,House,Private room,2,1.0,t,1.0,Real Bed,1.0,60.0,15,362,1,20,0,1,flexible,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.110873864173311
Roxbury,Apartment,Entire home/apt,4,1.0,f,0.0,Real Bed,2.0,170.0,70,329,2,5,0,3,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.14166355650266
Roxbury,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,33.0,50,340,1,0,300,30,strict,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.5263605246161616
Roxbury,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,75.0,50,57,1,0,0,2,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.330733340286331
Roxbury,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,52.0,10,0,1,0,100,1,flexible,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.970291913552122
Roxbury,House,Private room,1,1.0,f,1.0,Real Bed,1.0,78.0,30,79,1,25,0,2,strict,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.3694478524670215
Roxbury,Apartment,Entire home/apt,8,2.0,t,3.0,Real Bed,5.0,350.0,200,335,5,20,0,5,strict,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.860786223465865
Roxbury,Apartment,Entire home/apt,8,1.0,f,3.0,Real Bed,4.0,236.0,100,358,6,50,250,1,strict,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4680601411351315
Roxbury,Apartment,Entire home/apt,7,2.0,f,3.0,Real Bed,3.0,330.0,125,309,1,0,500,2,strict,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.802118375377063
Roxbury,Apartment,Entire home/apt,6,2.0,f,3.0,Real Bed,3.0,300.0,125,295,1,0,500,2,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.707110264748875
Roxbury,House,Private room,2,1.0,f,1.0,Real Bed,1.0,60.0,20,0,1,15,0,1,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.110873864173311
Roxbury,House,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,150.0,0,296,4,25,300,2,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.017279836814924
Roxbury,House,Private room,2,1.0,f,1.0,Real Bed,1.0,83.0,0,33,1,0,0,1,flexible,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.430816798843313
Roxbury,Other,Private room,4,1.0,t,1.0,Real Bed,1.0,65.0,10,350,1,30,0,1,moderate,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.189654742026425
Roxbury,Apartment,Private room,2,1.0,t,1.0,Real Bed,2.0,55.0,20,29,2,20,0,3,strict,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.02535169073515
Roxbury,House,Entire home/apt,6,1.0,f,2.0,Real Bed,2.0,120.0,0,0,1,0,300,2,moderate,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.795790545596741
Roxbury,Apartment,Entire home/apt,6,1.0,f,2.0,Real Bed,5.0,120.0,100,85,4,44,0,1,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.795790545596741
Roxbury,House,Entire home/apt,10,3.5,t,3.0,Real Bed,5.0,450.0,200,354,6,100,0,4,strict,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.111467339502679
Roxbury,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,90.0,0,364,1,0,0,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.51085950651685
Roxbury,House,Entire home/apt,8,3.5,f,3.0,Real Bed,4.0,350.0,100,9,1,0,0,2,flexible,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.860786223465865
Roxbury,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,45.0,15,166,1,0,95,5,flexible,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.828641396489095
Roxbury,Apartment,Entire home/apt,8,1.0,t,2.0,Real Bed,2.0,179.0,20,20,4,30,100,1,moderate,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.19295685089021
Roxbury,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,130.0,0,0,1,20,0,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.875197323201151
Roxbury,House,Private room,2,1.0,t,1.0,Real Bed,1.0,60.0,20,314,1,10,100,3,strict,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.110873864173311
Roxbury,House,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,110.0,30,39,1,8,100,1,moderate,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.709530201312334
Roxbury,House,Private room,2,0.5,f,1.0,Pull-out Sofa,1.0,75.0,0,5,1,0,0,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.330733340286331
Roxbury,House,Private room,2,1.5,t,1.0,Real Bed,3.0,120.0,10,349,2,50,0,2,strict,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.795790545596741
Roxbury,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,60.0,0,0,1,0,0,1,moderate,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.110873864173311
Roxbury,Apartment,Private room,1,2.0,f,1.0,Futon,1.0,55.0,0,0,1,0,0,2,flexible,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.02535169073515
Roxbury,House,Private room,1,1.5,f,1.0,Real Bed,1.0,49.0,0,362,0,0,1000,10,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.912023005428146
Roxbury,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,195.0,70,324,2,8,0,3,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.278114659230517
Roxbury,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,114.0,35,213,1,0,250,2,flexible,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.74493212836325
Roxbury,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,75.0,15,0,1,0,95,1,flexible,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.330733340286331
Roxbury,House,Private room,2,1.0,f,1.0,Real Bed,1.0,150.0,0,365,1,0,0,1,flexible,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.017279836814924
Roxbury,Apartment,Entire home/apt,4,1.0,t,2.0,Real Bed,2.0,209.0,95,0,1,0,400,3,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.3471075307174685
Roxbury,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,39.0,50,284,1,0,300,30,strict,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.6888794541139363
Roxbury,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,95.0,25,45,1,30,400,2,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.564348191467836
Roxbury,House,Entire home/apt,8,2.0,f,3.0,Real Bed,8.0,450.0,200,357,5,100,0,3,strict,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.111467339502679
Roxbury,House,Private room,2,1.0,f,1.0,Real Bed,2.0,64.0,0,356,1,0,0,3,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.174387269895637
Roxbury,Apartment,Entire home/apt,10,1.5,t,3.0,Real Bed,4.0,269.0,199,316,8,0,500,1,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.598421958998375
Roxbury,Apartment,Entire home/apt,6,1.5,f,3.0,Real Bed,3.0,250.0,95,334,2,10,0,3,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.5254529391317835
Roxbury,Apartment,Private room,4,1.5,f,1.0,Real Bed,3.0,120.0,0,139,2,10,0,2,flexible,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.795790545596741
Roxbury,Apartment,Entire home/apt,4,1.0,t,2.0,Real Bed,2.0,229.0,95,75,2,10,400,3,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.438079308923196
Roxbury,Apartment,Entire home/apt,4,1.0,f,0.0,Real Bed,2.0,175.0,65,335,2,10,0,3,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.170483995038151
Roxbury,House,Private room,2,1.0,f,1.0,Real Bed,1.0,70.0,45,340,1,36,0,2,strict,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2626798770413155
Roxbury,Apartment,Entire home/apt,4,1.0,t,2.0,Real Bed,2.0,169.0,95,0,1,0,400,3,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.135798437050262
Roxbury,House,Entire home/apt,10,2.0,f,4.0,Real Bed,6.0,150.0,80,18,2,25,500,2,strict,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,5.017279836814924
Roxbury,House,Private room,3,2.0,f,1.0,Real Bed,3.0,75.0,75,342,1,40,0,3,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.330733340286331
Roxbury,Apartment,Entire home/apt,6,1.0,t,3.0,Real Bed,3.0,229.0,95,102,3,10,400,3,strict,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.438079308923196
Roxbury,House,Entire home/apt,6,1.0,f,2.0,Real Bed,3.0,450.0,70,365,3,10,0,1,moderate,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.111467339502679
Roxbury,House,Private room,2,2.0,t,1.0,Real Bed,1.0,99.0,0,342,1,0,0,1,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.605170185988092
Roxbury,House,Private room,1,2.0,t,1.0,Real Bed,1.0,99.0,0,349,1,0,0,1,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.605170185988092
Roxbury,House,Entire home/apt,6,2.0,f,2.0,Real Bed,3.0,250.0,200,0,1,0,500,7,flexible,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.5254529391317835
Roxbury,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,92.0,25,21,1,30,400,2,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.532599493153256
